2024-04-19 22:08:27,270 - all_results - INFO - Detected emotions: [[{'label': 'admiration', 'score': 0.0031667405273765326}, {'label': 'amusement', 'score': 0.0007120838854461908}, {'label': 'anger', 'score': 0.002195341745391488}, {'label': 'annoyance', 'score': 0.07634066790342331}, {'label': 'approval', 'score': 0.029364027082920074}, {'label': 'caring', 'score': 0.005132898222655058}, {'label': 'confusion', 'score': 0.004549444653093815}, {'label': 'curiosity', 'score': 0.0018348178127780557}, {'label': 'desire', 'score': 0.014139079488813877}, {'label': 'disappointment', 'score': 0.5747589468955994}, {'label': 'disapproval', 'score': 0.06809321790933609}, {'label': 'disgust', 'score': 0.0027246614918112755}, {'label': 'embarrassment', 'score': 0.004118473269045353}, {'label': 'excitement', 'score': 0.0016929236007854342}, {'label': 'fear', 'score': 0.0015831792261451483}, {'label': 'gratitude', 'score': 0.0008450031164102256}, {'label': 'grief', 'score': 0.002002391731366515}, {'label': 'joy', 'score': 0.0023052359465509653}, {'label': 'love', 'score': 0.0012362964916974306}, {'label': 'nervousness', 'score': 0.0063362703658640385}, {'label': 'optimism', 'score': 0.013429846614599228}, {'label': 'pride', 'score': 0.0009081581956706941}, {'label': 'realization', 'score': 0.03811639919877052}, {'label': 'relief', 'score': 0.003849818604066968}, {'label': 'remorse', 'score': 0.006274973042309284}, {'label': 'sadness', 'score': 0.0691661611199379}, {'label': 'surprise', 'score': 0.0015594015130773187}, {'label': 'neutral', 'score': 0.35954806208610535}]]
2024-04-22 08:22:41,452 - all_results - INFO - Detected emotions: [[{'label': 'admiration', 'score': 0.05016950145363808}, {'label': 'amusement', 'score': 0.0005555297248065472}, {'label': 'anger', 'score': 0.0019045132212340832}, {'label': 'annoyance', 'score': 0.006138583645224571}, {'label': 'approval', 'score': 0.2890383005142212}, {'label': 'caring', 'score': 0.22115914523601532}, {'label': 'confusion', 'score': 0.0014164694584906101}, {'label': 'curiosity', 'score': 0.0019081315258517861}, {'label': 'desire', 'score': 0.026695825159549713}, {'label': 'disappointment', 'score': 0.0013312491355463862}, {'label': 'disapproval', 'score': 0.00834596622735262}, {'label': 'disgust', 'score': 0.0010757999261841178}, {'label': 'embarrassment', 'score': 0.0004686259781010449}, {'label': 'excitement', 'score': 0.0039791143499314785}, {'label': 'fear', 'score': 0.0010921420762315392}, {'label': 'gratitude', 'score': 0.6946673393249512}, {'label': 'grief', 'score': 0.0009857011027634144}, {'label': 'joy', 'score': 0.00396485673263669}, {'label': 'love', 'score': 0.005362917203456163}, {'label': 'nervousness', 'score': 0.0007171089528128505}, {'label': 'optimism', 'score': 0.08482997119426727}, {'label': 'pride', 'score': 0.00417793495580554}, {'label': 'realization', 'score': 0.008352646604180336}, {'label': 'relief', 'score': 0.00801642145961523}, {'label': 'remorse', 'score': 0.00248898402787745}, {'label': 'sadness', 'score': 0.0017400634242221713}, {'label': 'surprise', 'score': 0.0005474578938446939}, {'label': 'neutral', 'score': 0.04613833874464035}]]
2024-04-22 08:24:23,429 - all_results - INFO - Detected emotions: [[{'label': 'admiration', 'score': 0.05016950145363808}, {'label': 'amusement', 'score': 0.0005555297248065472}, {'label': 'anger', 'score': 0.0019045132212340832}, {'label': 'annoyance', 'score': 0.006138583645224571}, {'label': 'approval', 'score': 0.2890383005142212}, {'label': 'caring', 'score': 0.22115914523601532}, {'label': 'confusion', 'score': 0.0014164694584906101}, {'label': 'curiosity', 'score': 0.0019081315258517861}, {'label': 'desire', 'score': 0.026695825159549713}, {'label': 'disappointment', 'score': 0.0013312491355463862}, {'label': 'disapproval', 'score': 0.00834596622735262}, {'label': 'disgust', 'score': 0.0010757999261841178}, {'label': 'embarrassment', 'score': 0.0004686259781010449}, {'label': 'excitement', 'score': 0.0039791143499314785}, {'label': 'fear', 'score': 0.0010921420762315392}, {'label': 'gratitude', 'score': 0.6946673393249512}, {'label': 'grief', 'score': 0.0009857011027634144}, {'label': 'joy', 'score': 0.00396485673263669}, {'label': 'love', 'score': 0.005362917203456163}, {'label': 'nervousness', 'score': 0.0007171089528128505}, {'label': 'optimism', 'score': 0.08482997119426727}, {'label': 'pride', 'score': 0.00417793495580554}, {'label': 'realization', 'score': 0.008352646604180336}, {'label': 'relief', 'score': 0.00801642145961523}, {'label': 'remorse', 'score': 0.00248898402787745}, {'label': 'sadness', 'score': 0.0017400634242221713}, {'label': 'surprise', 'score': 0.0005474578938446939}, {'label': 'neutral', 'score': 0.04613833874464035}]]
2024-04-22 08:25:00,356 - all_results - INFO - Detected emotions: [[{'label': 'admiration', 'score': 0.05016950145363808}, {'label': 'amusement', 'score': 0.0005555297248065472}, {'label': 'anger', 'score': 0.0019045132212340832}, {'label': 'annoyance', 'score': 0.006138583645224571}, {'label': 'approval', 'score': 0.2890383005142212}, {'label': 'caring', 'score': 0.22115914523601532}, {'label': 'confusion', 'score': 0.0014164694584906101}, {'label': 'curiosity', 'score': 0.0019081315258517861}, {'label': 'desire', 'score': 0.026695825159549713}, {'label': 'disappointment', 'score': 0.0013312491355463862}, {'label': 'disapproval', 'score': 0.00834596622735262}, {'label': 'disgust', 'score': 0.0010757999261841178}, {'label': 'embarrassment', 'score': 0.0004686259781010449}, {'label': 'excitement', 'score': 0.0039791143499314785}, {'label': 'fear', 'score': 0.0010921420762315392}, {'label': 'gratitude', 'score': 0.6946673393249512}, {'label': 'grief', 'score': 0.0009857011027634144}, {'label': 'joy', 'score': 0.00396485673263669}, {'label': 'love', 'score': 0.005362917203456163}, {'label': 'nervousness', 'score': 0.0007171089528128505}, {'label': 'optimism', 'score': 0.08482997119426727}, {'label': 'pride', 'score': 0.00417793495580554}, {'label': 'realization', 'score': 0.008352646604180336}, {'label': 'relief', 'score': 0.00801642145961523}, {'label': 'remorse', 'score': 0.00248898402787745}, {'label': 'sadness', 'score': 0.0017400634242221713}, {'label': 'surprise', 'score': 0.0005474578938446939}, {'label': 'neutral', 'score': 0.04613833874464035}]]
2024-04-22 08:25:42,796 - all_results - INFO - Detected emotions: [[{'label': 'admiration', 'score': 0.05016950145363808}, {'label': 'amusement', 'score': 0.0005555297248065472}, {'label': 'anger', 'score': 0.0019045132212340832}, {'label': 'annoyance', 'score': 0.006138583645224571}, {'label': 'approval', 'score': 0.2890383005142212}, {'label': 'caring', 'score': 0.22115914523601532}, {'label': 'confusion', 'score': 0.0014164694584906101}, {'label': 'curiosity', 'score': 0.0019081315258517861}, {'label': 'desire', 'score': 0.026695825159549713}, {'label': 'disappointment', 'score': 0.0013312491355463862}, {'label': 'disapproval', 'score': 0.00834596622735262}, {'label': 'disgust', 'score': 0.0010757999261841178}, {'label': 'embarrassment', 'score': 0.0004686259781010449}, {'label': 'excitement', 'score': 0.0039791143499314785}, {'label': 'fear', 'score': 0.0010921420762315392}, {'label': 'gratitude', 'score': 0.6946673393249512}, {'label': 'grief', 'score': 0.0009857011027634144}, {'label': 'joy', 'score': 0.00396485673263669}, {'label': 'love', 'score': 0.005362917203456163}, {'label': 'nervousness', 'score': 0.0007171089528128505}, {'label': 'optimism', 'score': 0.08482997119426727}, {'label': 'pride', 'score': 0.00417793495580554}, {'label': 'realization', 'score': 0.008352646604180336}, {'label': 'relief', 'score': 0.00801642145961523}, {'label': 'remorse', 'score': 0.00248898402787745}, {'label': 'sadness', 'score': 0.0017400634242221713}, {'label': 'surprise', 'score': 0.0005474578938446939}, {'label': 'neutral', 'score': 0.04613833874464035}]]
2024-04-22 08:37:18,619 - all_results - INFO - Detected emotions: [[{'label': 'admiration', 'score': 0.05016950145363808}, {'label': 'amusement', 'score': 0.0005555297248065472}, {'label': 'anger', 'score': 0.0019045132212340832}, {'label': 'annoyance', 'score': 0.006138583645224571}, {'label': 'approval', 'score': 0.2890383005142212}, {'label': 'caring', 'score': 0.22115914523601532}, {'label': 'confusion', 'score': 0.0014164694584906101}, {'label': 'curiosity', 'score': 0.0019081315258517861}, {'label': 'desire', 'score': 0.026695825159549713}, {'label': 'disappointment', 'score': 0.0013312491355463862}, {'label': 'disapproval', 'score': 0.00834596622735262}, {'label': 'disgust', 'score': 0.0010757999261841178}, {'label': 'embarrassment', 'score': 0.0004686259781010449}, {'label': 'excitement', 'score': 0.0039791143499314785}, {'label': 'fear', 'score': 0.0010921420762315392}, {'label': 'gratitude', 'score': 0.6946673393249512}, {'label': 'grief', 'score': 0.0009857011027634144}, {'label': 'joy', 'score': 0.00396485673263669}, {'label': 'love', 'score': 0.005362917203456163}, {'label': 'nervousness', 'score': 0.0007171089528128505}, {'label': 'optimism', 'score': 0.08482997119426727}, {'label': 'pride', 'score': 0.00417793495580554}, {'label': 'realization', 'score': 0.008352646604180336}, {'label': 'relief', 'score': 0.00801642145961523}, {'label': 'remorse', 'score': 0.00248898402787745}, {'label': 'sadness', 'score': 0.0017400634242221713}, {'label': 'surprise', 'score': 0.0005474578938446939}, {'label': 'neutral', 'score': 0.04613833874464035}]]
2024-04-22 08:39:58,345 - all_results - INFO - Detected emotions: [[{'label': 'admiration', 'score': 0.05016950145363808}, {'label': 'amusement', 'score': 0.0005555297248065472}, {'label': 'anger', 'score': 0.0019045132212340832}, {'label': 'annoyance', 'score': 0.006138583645224571}, {'label': 'approval', 'score': 0.2890383005142212}, {'label': 'caring', 'score': 0.22115914523601532}, {'label': 'confusion', 'score': 0.0014164694584906101}, {'label': 'curiosity', 'score': 0.0019081315258517861}, {'label': 'desire', 'score': 0.026695825159549713}, {'label': 'disappointment', 'score': 0.0013312491355463862}, {'label': 'disapproval', 'score': 0.00834596622735262}, {'label': 'disgust', 'score': 0.0010757999261841178}, {'label': 'embarrassment', 'score': 0.0004686259781010449}, {'label': 'excitement', 'score': 0.0039791143499314785}, {'label': 'fear', 'score': 0.0010921420762315392}, {'label': 'gratitude', 'score': 0.6946673393249512}, {'label': 'grief', 'score': 0.0009857011027634144}, {'label': 'joy', 'score': 0.00396485673263669}, {'label': 'love', 'score': 0.005362917203456163}, {'label': 'nervousness', 'score': 0.0007171089528128505}, {'label': 'optimism', 'score': 0.08482997119426727}, {'label': 'pride', 'score': 0.00417793495580554}, {'label': 'realization', 'score': 0.008352646604180336}, {'label': 'relief', 'score': 0.00801642145961523}, {'label': 'remorse', 'score': 0.00248898402787745}, {'label': 'sadness', 'score': 0.0017400634242221713}, {'label': 'surprise', 'score': 0.0005474578938446939}, {'label': 'neutral', 'score': 0.04613833874464035}]]
2024-04-22 08:40:41,639 - all_results - INFO - Detected emotions: [[{'label': 'admiration', 'score': 0.05016950145363808}, {'label': 'amusement', 'score': 0.0005555297248065472}, {'label': 'anger', 'score': 0.0019045132212340832}, {'label': 'annoyance', 'score': 0.006138583645224571}, {'label': 'approval', 'score': 0.2890383005142212}, {'label': 'caring', 'score': 0.22115914523601532}, {'label': 'confusion', 'score': 0.0014164694584906101}, {'label': 'curiosity', 'score': 0.0019081315258517861}, {'label': 'desire', 'score': 0.026695825159549713}, {'label': 'disappointment', 'score': 0.0013312491355463862}, {'label': 'disapproval', 'score': 0.00834596622735262}, {'label': 'disgust', 'score': 0.0010757999261841178}, {'label': 'embarrassment', 'score': 0.0004686259781010449}, {'label': 'excitement', 'score': 0.0039791143499314785}, {'label': 'fear', 'score': 0.0010921420762315392}, {'label': 'gratitude', 'score': 0.6946673393249512}, {'label': 'grief', 'score': 0.0009857011027634144}, {'label': 'joy', 'score': 0.00396485673263669}, {'label': 'love', 'score': 0.005362917203456163}, {'label': 'nervousness', 'score': 0.0007171089528128505}, {'label': 'optimism', 'score': 0.08482997119426727}, {'label': 'pride', 'score': 0.00417793495580554}, {'label': 'realization', 'score': 0.008352646604180336}, {'label': 'relief', 'score': 0.00801642145961523}, {'label': 'remorse', 'score': 0.00248898402787745}, {'label': 'sadness', 'score': 0.0017400634242221713}, {'label': 'surprise', 'score': 0.0005474578938446939}, {'label': 'neutral', 'score': 0.04613833874464035}]]
2024-04-22 08:42:27,106 - all_results - INFO - Detected emotions: [[{'label': 'admiration', 'score': 0.05016950145363808}, {'label': 'amusement', 'score': 0.0005555297248065472}, {'label': 'anger', 'score': 0.0019045132212340832}, {'label': 'annoyance', 'score': 0.006138583645224571}, {'label': 'approval', 'score': 0.2890383005142212}, {'label': 'caring', 'score': 0.22115914523601532}, {'label': 'confusion', 'score': 0.0014164694584906101}, {'label': 'curiosity', 'score': 0.0019081315258517861}, {'label': 'desire', 'score': 0.026695825159549713}, {'label': 'disappointment', 'score': 0.0013312491355463862}, {'label': 'disapproval', 'score': 0.00834596622735262}, {'label': 'disgust', 'score': 0.0010757999261841178}, {'label': 'embarrassment', 'score': 0.0004686259781010449}, {'label': 'excitement', 'score': 0.0039791143499314785}, {'label': 'fear', 'score': 0.0010921420762315392}, {'label': 'gratitude', 'score': 0.6946673393249512}, {'label': 'grief', 'score': 0.0009857011027634144}, {'label': 'joy', 'score': 0.00396485673263669}, {'label': 'love', 'score': 0.005362917203456163}, {'label': 'nervousness', 'score': 0.0007171089528128505}, {'label': 'optimism', 'score': 0.08482997119426727}, {'label': 'pride', 'score': 0.00417793495580554}, {'label': 'realization', 'score': 0.008352646604180336}, {'label': 'relief', 'score': 0.00801642145961523}, {'label': 'remorse', 'score': 0.00248898402787745}, {'label': 'sadness', 'score': 0.0017400634242221713}, {'label': 'surprise', 'score': 0.0005474578938446939}, {'label': 'neutral', 'score': 0.04613833874464035}]]
2024-04-22 08:43:59,170 - all_results - INFO - Detected emotions: [[{'label': 'admiration', 'score': 0.0034636950585991144}, {'label': 'amusement', 'score': 0.0016311791259795427}, {'label': 'anger', 'score': 0.003503571730107069}, {'label': 'annoyance', 'score': 0.008144368417561054}, {'label': 'approval', 'score': 0.013038402423262596}, {'label': 'caring', 'score': 0.001194917713291943}, {'label': 'confusion', 'score': 0.0018230685964226723}, {'label': 'curiosity', 'score': 0.0015332300681620836}, {'label': 'desire', 'score': 0.001200171303935349}, {'label': 'disappointment', 'score': 0.003377835499122739}, {'label': 'disapproval', 'score': 0.0029739507008343935}, {'label': 'disgust', 'score': 0.0026273021940141916}, {'label': 'embarrassment', 'score': 0.0007803224725648761}, {'label': 'excitement', 'score': 0.0026396424509584904}, {'label': 'fear', 'score': 0.0020000135991722345}, {'label': 'gratitude', 'score': 0.0010587844299152493}, {'label': 'grief', 'score': 0.0005289044929668307}, {'label': 'joy', 'score': 0.0022082366049289703}, {'label': 'love', 'score': 0.0011811458971351385}, {'label': 'nervousness', 'score': 0.00043663938413374126}, {'label': 'optimism', 'score': 0.0015856609679758549}, {'label': 'pride', 'score': 0.0004196023219265044}, {'label': 'realization', 'score': 0.00515894778072834}, {'label': 'relief', 'score': 0.0003988409007433802}, {'label': 'remorse', 'score': 0.0003744848945643753}, {'label': 'sadness', 'score': 0.0026776285376399755}, {'label': 'surprise', 'score': 0.001109108328819275}, {'label': 'neutral', 'score': 0.9664353728294373}]]
2024-04-22 08:46:23,953 - all_results - INFO - Detected emotions: [[{'label': 'admiration', 'score': 0.0022682154085487127}, {'label': 'amusement', 'score': 0.0007278568227775395}, {'label': 'anger', 'score': 0.004373918287456036}, {'label': 'annoyance', 'score': 0.04052867740392685}, {'label': 'approval', 'score': 0.024433637037873268}, {'label': 'caring', 'score': 0.0006973661947995424}, {'label': 'confusion', 'score': 0.006319695618003607}, {'label': 'curiosity', 'score': 0.0008183892932720482}, {'label': 'desire', 'score': 0.0005549362394958735}, {'label': 'disappointment', 'score': 0.02897336147725582}, {'label': 'disapproval', 'score': 0.39054936170578003}, {'label': 'disgust', 'score': 0.0042071230709552765}, {'label': 'embarrassment', 'score': 0.0030977188143879175}, {'label': 'excitement', 'score': 0.0011727577075362206}, {'label': 'fear', 'score': 0.0013591801980510354}, {'label': 'gratitude', 'score': 0.0007700028945691884}, {'label': 'grief', 'score': 0.00043711101170629263}, {'label': 'joy', 'score': 0.0009013433009386063}, {'label': 'love', 'score': 0.0005780970095656812}, {'label': 'nervousness', 'score': 0.0006601863424293697}, {'label': 'optimism', 'score': 0.0016260575503110886}, {'label': 'pride', 'score': 0.0004624142311513424}, {'label': 'realization', 'score': 0.026519788429141045}, {'label': 'relief', 'score': 0.0007872829446569085}, {'label': 'remorse', 'score': 0.0004760044685099274}, {'label': 'sadness', 'score': 0.002588324248790741}, {'label': 'surprise', 'score': 0.004448168911039829}, {'label': 'neutral', 'score': 0.6401914358139038}]]
2024-04-22 08:46:31,537 - all_results - INFO - Detected emotions: [[{'label': 'admiration', 'score': 0.004029122181236744}, {'label': 'amusement', 'score': 0.0031174614559859037}, {'label': 'anger', 'score': 0.004081863909959793}, {'label': 'annoyance', 'score': 0.008231974206864834}, {'label': 'approval', 'score': 0.019445663318037987}, {'label': 'caring', 'score': 0.015366921201348305}, {'label': 'confusion', 'score': 0.0069699278101325035}, {'label': 'curiosity', 'score': 0.005754590500146151}, {'label': 'desire', 'score': 0.0029260460287332535}, {'label': 'disappointment', 'score': 0.029105886816978455}, {'label': 'disapproval', 'score': 0.018313931301236153}, {'label': 'disgust', 'score': 0.0031486349180340767}, {'label': 'embarrassment', 'score': 0.016294166445732117}, {'label': 'excitement', 'score': 0.0014526228187605739}, {'label': 'fear', 'score': 0.0019951816648244858}, {'label': 'gratitude', 'score': 0.01159017626196146}, {'label': 'grief', 'score': 0.0061282566748559475}, {'label': 'joy', 'score': 0.002690472872927785}, {'label': 'love', 'score': 0.00420135585591197}, {'label': 'nervousness', 'score': 0.003436666214838624}, {'label': 'optimism', 'score': 0.007072140462696552}, {'label': 'pride', 'score': 0.0006830181810073555}, {'label': 'realization', 'score': 0.017310457304120064}, {'label': 'relief', 'score': 0.0022314335219562054}, {'label': 'remorse', 'score': 0.8049522042274475}, {'label': 'sadness', 'score': 0.28892144560813904}, {'label': 'surprise', 'score': 0.0012607757234945893}, {'label': 'neutral', 'score': 0.025885626673698425}]]
2024-04-22 08:46:31,537 - all_results - INFO - Detected emotions: [[{'label': 'admiration', 'score': 0.004029122181236744}, {'label': 'amusement', 'score': 0.0031174614559859037}, {'label': 'anger', 'score': 0.004081863909959793}, {'label': 'annoyance', 'score': 0.008231974206864834}, {'label': 'approval', 'score': 0.019445663318037987}, {'label': 'caring', 'score': 0.015366921201348305}, {'label': 'confusion', 'score': 0.0069699278101325035}, {'label': 'curiosity', 'score': 0.005754590500146151}, {'label': 'desire', 'score': 0.0029260460287332535}, {'label': 'disappointment', 'score': 0.029105886816978455}, {'label': 'disapproval', 'score': 0.018313931301236153}, {'label': 'disgust', 'score': 0.0031486349180340767}, {'label': 'embarrassment', 'score': 0.016294166445732117}, {'label': 'excitement', 'score': 0.0014526228187605739}, {'label': 'fear', 'score': 0.0019951816648244858}, {'label': 'gratitude', 'score': 0.01159017626196146}, {'label': 'grief', 'score': 0.0061282566748559475}, {'label': 'joy', 'score': 0.002690472872927785}, {'label': 'love', 'score': 0.00420135585591197}, {'label': 'nervousness', 'score': 0.003436666214838624}, {'label': 'optimism', 'score': 0.007072140462696552}, {'label': 'pride', 'score': 0.0006830181810073555}, {'label': 'realization', 'score': 0.017310457304120064}, {'label': 'relief', 'score': 0.0022314335219562054}, {'label': 'remorse', 'score': 0.8049522042274475}, {'label': 'sadness', 'score': 0.28892144560813904}, {'label': 'surprise', 'score': 0.0012607757234945893}, {'label': 'neutral', 'score': 0.025885626673698425}]]
2024-04-22 14:49:34,665 - all_results - INFO - Detected emotions: [[{'label': 'admiration', 'score': 0.0027577930595725775}, {'label': 'amusement', 'score': 0.0017451114254072309}, {'label': 'anger', 'score': 0.004009805619716644}, {'label': 'annoyance', 'score': 0.008970283903181553}, {'label': 'approval', 'score': 0.014485876075923443}, {'label': 'caring', 'score': 0.0012221791548654437}, {'label': 'confusion', 'score': 0.0020314683206379414}, {'label': 'curiosity', 'score': 0.001630367012694478}, {'label': 'desire', 'score': 0.0008686254732310772}, {'label': 'disappointment', 'score': 0.0024573993869125843}, {'label': 'disapproval', 'score': 0.002523021074011922}, {'label': 'disgust', 'score': 0.0025939387269318104}, {'label': 'embarrassment', 'score': 0.0008098528487607837}, {'label': 'excitement', 'score': 0.002518247114494443}, {'label': 'fear', 'score': 0.002020368818193674}, {'label': 'gratitude', 'score': 0.0009266262641176581}, {'label': 'grief', 'score': 0.00041899114148691297}, {'label': 'joy', 'score': 0.0017786743119359016}, {'label': 'love', 'score': 0.0009862713050097227}, {'label': 'nervousness', 'score': 0.00038220189162530005}, {'label': 'optimism', 'score': 0.001722579589113593}, {'label': 'pride', 'score': 0.0003941416216548532}, {'label': 'realization', 'score': 0.005346330814063549}, {'label': 'relief', 'score': 0.0003395158564671874}, {'label': 'remorse', 'score': 0.0002965409366879612}, {'label': 'sadness', 'score': 0.0017440601950511336}, {'label': 'surprise', 'score': 0.0011525320587679744}, {'label': 'neutral', 'score': 0.9634578824043274}]]
2024-04-22 14:52:26,582 - all_results - INFO - Detected emotions: [('neutral', 0.9634578824043274), ('approval', 0.014485876075923443), ('annoyance', 0.008970283903181553), ('realization', 0.005346330814063549), ('anger', 0.004009805619716644), ('admiration', 0.0027577930595725775), ('disgust', 0.0025939387269318104), ('disapproval', 0.002523021074011922), ('excitement', 0.002518247114494443), ('disappointment', 0.0024573993869125843), ('confusion', 0.0020314683206379414), ('fear', 0.002020368818193674), ('joy', 0.0017786743119359016), ('amusement', 0.0017451114254072309), ('sadness', 0.0017440601950511336), ('optimism', 0.001722579589113593), ('curiosity', 0.001630367012694478), ('caring', 0.0012221791548654437), ('surprise', 0.0011525320587679744), ('love', 0.0009862713050097227), ('gratitude', 0.0009266262641176581), ('desire', 0.0008686254732310772), ('embarrassment', 0.0008098528487607837), ('grief', 0.00041899114148691297), ('pride', 0.0003941416216548532), ('nervousness', 0.00038220189162530005), ('relief', 0.0003395158564671874), ('remorse', 0.0002965409366879612)]
2024-04-22 14:57:35,135 - all_results - INFO - Detected emotions: [('neutral', 0.9634578824043274), ('approval', 0.014485876075923443), ('annoyance', 0.008970283903181553), ('realization', 0.005346330814063549), ('anger', 0.004009805619716644), ('admiration', 0.0027577930595725775), ('disgust', 0.0025939387269318104), ('disapproval', 0.002523021074011922), ('excitement', 0.002518247114494443), ('disappointment', 0.0024573993869125843), ('confusion', 0.0020314683206379414), ('fear', 0.002020368818193674), ('joy', 0.0017786743119359016), ('amusement', 0.0017451114254072309), ('sadness', 0.0017440601950511336), ('optimism', 0.001722579589113593), ('curiosity', 0.001630367012694478), ('caring', 0.0012221791548654437), ('surprise', 0.0011525320587679744), ('love', 0.0009862713050097227), ('gratitude', 0.0009266262641176581), ('desire', 0.0008686254732310772), ('embarrassment', 0.0008098528487607837), ('grief', 0.00041899114148691297), ('pride', 0.0003941416216548532), ('nervousness', 0.00038220189162530005), ('relief', 0.0003395158564671874), ('remorse', 0.0002965409366879612)]
2024-04-22 14:57:35,135 - all_results - INFO - Detected emotions: [('neutral', 0.9634578824043274), ('approval', 0.014485876075923443), ('annoyance', 0.008970283903181553), ('realization', 0.005346330814063549), ('anger', 0.004009805619716644), ('admiration', 0.0027577930595725775), ('disgust', 0.0025939387269318104), ('disapproval', 0.002523021074011922), ('excitement', 0.002518247114494443), ('disappointment', 0.0024573993869125843), ('confusion', 0.0020314683206379414), ('fear', 0.002020368818193674), ('joy', 0.0017786743119359016), ('amusement', 0.0017451114254072309), ('sadness', 0.0017440601950511336), ('optimism', 0.001722579589113593), ('curiosity', 0.001630367012694478), ('caring', 0.0012221791548654437), ('surprise', 0.0011525320587679744), ('love', 0.0009862713050097227), ('gratitude', 0.0009266262641176581), ('desire', 0.0008686254732310772), ('embarrassment', 0.0008098528487607837), ('grief', 0.00041899114148691297), ('pride', 0.0003941416216548532), ('nervousness', 0.00038220189162530005), ('relief', 0.0003395158564671874), ('remorse', 0.0002965409366879612)]
2024-04-27 00:05:36,648 - all_results - INFO - Detected emotions: [('neutral', 0.9664353728294373), ('approval', 0.013038402423262596), ('annoyance', 0.008144368417561054), ('realization', 0.00515894778072834), ('anger', 0.003503571730107069), ('admiration', 0.0034636950585991144), ('disappointment', 0.003377835499122739), ('disapproval', 0.0029739507008343935), ('sadness', 0.0026776285376399755), ('excitement', 0.0026396424509584904), ('disgust', 0.0026273021940141916), ('joy', 0.0022082366049289703), ('fear', 0.0020000135991722345), ('confusion', 0.0018230685964226723), ('amusement', 0.0016311791259795427), ('optimism', 0.0015856609679758549), ('curiosity', 0.0015332300681620836), ('desire', 0.001200171303935349), ('caring', 0.001194917713291943), ('love', 0.0011811458971351385), ('surprise', 0.001109108328819275), ('gratitude', 0.0010587844299152493), ('embarrassment', 0.0007803224725648761), ('grief', 0.0005289044929668307), ('nervousness', 0.00043663938413374126), ('pride', 0.0004196023219265044), ('relief', 0.0003988409007433802), ('remorse', 0.0003744848945643753)]
2024-04-27 00:39:04,732 - all_results - INFO - Detected emotions: [('neutral', 0.9664353728294373), ('approval', 0.013038402423262596), ('annoyance', 0.008144368417561054), ('realization', 0.00515894778072834), ('anger', 0.003503571730107069), ('admiration', 0.0034636950585991144), ('disappointment', 0.003377835499122739), ('disapproval', 0.0029739507008343935), ('sadness', 0.0026776285376399755), ('excitement', 0.0026396424509584904), ('disgust', 0.0026273021940141916), ('joy', 0.0022082366049289703), ('fear', 0.0020000135991722345), ('confusion', 0.0018230685964226723), ('amusement', 0.0016311791259795427), ('optimism', 0.0015856609679758549), ('curiosity', 0.0015332300681620836), ('desire', 0.001200171303935349), ('caring', 0.001194917713291943), ('love', 0.0011811458971351385), ('surprise', 0.001109108328819275), ('gratitude', 0.0010587844299152493), ('embarrassment', 0.0007803224725648761), ('grief', 0.0005289044929668307), ('nervousness', 0.00043663938413374126), ('pride', 0.0004196023219265044), ('relief', 0.0003988409007433802), ('remorse', 0.0003744848945643753)]
2024-04-27 00:39:52,239 - all_results - INFO - Detected emotions: [('neutral', 0.9664353728294373), ('approval', 0.013038402423262596), ('annoyance', 0.008144368417561054), ('realization', 0.00515894778072834), ('anger', 0.003503571730107069), ('admiration', 0.0034636950585991144), ('disappointment', 0.003377835499122739), ('disapproval', 0.0029739507008343935), ('sadness', 0.0026776285376399755), ('excitement', 0.0026396424509584904), ('disgust', 0.0026273021940141916), ('joy', 0.0022082366049289703), ('fear', 0.0020000135991722345), ('confusion', 0.0018230685964226723), ('amusement', 0.0016311791259795427), ('optimism', 0.0015856609679758549), ('curiosity', 0.0015332300681620836), ('desire', 0.001200171303935349), ('caring', 0.001194917713291943), ('love', 0.0011811458971351385), ('surprise', 0.001109108328819275), ('gratitude', 0.0010587844299152493), ('embarrassment', 0.0007803224725648761), ('grief', 0.0005289044929668307), ('nervousness', 0.00043663938413374126), ('pride', 0.0004196023219265044), ('relief', 0.0003988409007433802), ('remorse', 0.0003744848945643753)]
2024-04-27 00:39:52,239 - all_results - INFO - Detected emotions: [('neutral', 0.9664353728294373), ('approval', 0.013038402423262596), ('annoyance', 0.008144368417561054), ('realization', 0.00515894778072834), ('anger', 0.003503571730107069), ('admiration', 0.0034636950585991144), ('disappointment', 0.003377835499122739), ('disapproval', 0.0029739507008343935), ('sadness', 0.0026776285376399755), ('excitement', 0.0026396424509584904), ('disgust', 0.0026273021940141916), ('joy', 0.0022082366049289703), ('fear', 0.0020000135991722345), ('confusion', 0.0018230685964226723), ('amusement', 0.0016311791259795427), ('optimism', 0.0015856609679758549), ('curiosity', 0.0015332300681620836), ('desire', 0.001200171303935349), ('caring', 0.001194917713291943), ('love', 0.0011811458971351385), ('surprise', 0.001109108328819275), ('gratitude', 0.0010587844299152493), ('embarrassment', 0.0007803224725648761), ('grief', 0.0005289044929668307), ('nervousness', 0.00043663938413374126), ('pride', 0.0004196023219265044), ('relief', 0.0003988409007433802), ('remorse', 0.0003744848945643753)]
